ambitTerritorial;nomTerritori;any;periode;habitatges;renda;tramPreus
Municipi;Llinars del Vallès;2012;gener-desembre;191;532.22;> 500 i <= 650 euros/mes
Municipi;Llívia;2012;gener-desembre;24;492.33;> 350 i <= 500 euros/mes
Municipi;Llorenç del Penedès;2012;gener-desembre;26;459.27;> 350 i <= 500 euros/mes
Municipi;Lloret de Mar;2012;gener-desembre;552;451.77;> 350 i <= 500 euros/mes
Municipi;Maçanet de la Selva;2012;gener-desembre;47;485.11;> 350 i <= 500 euros/mes
Municipi;Malgrat de Mar;2012;gener-desembre;246;493.26;> 350 i <= 500 euros/mes
Municipi;Manlleu;2012;gener-desembre;352;378.0;> 350 i <= 500 euros/mes
Municipi;Manresa;2012;gener-desembre;2015;375.61;> 350 i <= 500 euros/mes
Municipi;Marganell;2012;gener-desembre;6;461.67;> 350 i <= 500 euros/mes
Municipi;Martorell;2012;gener-desembre;348;487.11;> 350 i <= 500 euros/mes
Municipi;Martorelles;2012;gener-desembre;78;489.41;> 350 i <= 500 euros/mes
Municipi;Masies de Voltregà;2012;gener-desembre;22;358.64;> 350 i <= 500 euros/mes
Municipi;Masllorenç;2012;gener-desembre;6;320.0;<= 350 euros/mes
Municipi;Masnou;2012;gener-desembre;510;691.58;> 650 euros/mes
Municipi;Masquefa;2012;gener-desembre;105;509.46;> 500 i <= 650 euros/mes
Municipi;Matadepera;2012;gener-desembre;119;836.31;> 650 euros/mes
Municipi;Mataró;2012;gener-desembre;3129;530.29;> 500 i <= 650 euros/mes
Municipi;Mediona;2012;gener-desembre;17;382.18;> 350 i <= 500 euros/mes
Municipi;Menàrguens;2012;gener-desembre;8;335.29;<= 350 euros/mes
Municipi;Mieres;2012;gener-desembre;7;467.86;> 350 i <= 500 euros/mes
Municipi;Moià;2012;gener-desembre;102;397.42;> 350 i <= 500 euros/mes
Municipi;Molins de Rei;2012;gener-desembre;386;611.23;> 500 i <= 650 euros/mes
Municipi;Mollerussa;2012;gener-desembre;336;351.06;> 350 i <= 500 euros/mes
Municipi;Mollet del Vallès;2012;gener-desembre;817;522.89;> 500 i <= 650 euros/mes
Municipi;Monistrol de Calders;2012;gener-desembre;6;271.39;<= 350 euros/mes
Municipi;Monistrol de Montserrat;2012;gener-desembre;82;343.36;<= 350 euros/mes
Municipi;Montagut i Oix;2012;gener-desembre;11;456.08;> 350 i <= 500 euros/mes
Municipi;Montblanc;2012;gener-desembre;108;339.62;<= 350 euros/mes
Municipi;Montbrió del Camp;2012;gener-desembre;82;351.95;> 350 i <= 500 euros/mes
Municipi;Montcada i Reixac;2012;gener-desembre;484;552.53;> 500 i <= 650 euros/mes
Municipi;Montellà i Martinet;2012;gener-desembre;8;444.53;> 350 i <= 500 euros/mes
Municipi;Montesquiu;2012;gener-desembre;23;394.35;> 350 i <= 500 euros/mes
Municipi;Montferrer i Castellbò;2012;gener-desembre;12;569.17;> 500 i <= 650 euros/mes
Municipi;Montgat;2012;gener-desembre;188;748.68;> 650 euros/mes
Municipi;Montmeló;2012;gener-desembre;95;535.11;> 500 i <= 650 euros/mes
Municipi;Montornès del Vallès;2012;gener-desembre;235;526.72;> 500 i <= 650 euros/mes
Municipi;Mont-roig del Camp;2012;gener-desembre;133;434.5;> 350 i <= 500 euros/mes
Municipi;Móra d'Ebre;2012;gener-desembre;68;329.16;<= 350 euros/mes
Municipi;Móra la Nova;2012;gener-desembre;7;285.0;<= 350 euros/mes
Municipi;Morell;2012;gener-desembre;102;413.95;> 350 i <= 500 euros/mes
Municipi;Naut Aran;2012;gener-desembre;14;556.94;> 500 i <= 650 euros/mes
Municipi;Navarcles;2012;gener-desembre;119;363.08;> 350 i <= 500 euros/mes
Municipi;Navàs;2012;gener-desembre;80;318.51;<= 350 euros/mes
Municipi;Navata;2012;gener-desembre;28;603.45;> 500 i <= 650 euros/mes
Municipi;Nou de Gaià;2012;gener-desembre;6;372.83;> 350 i <= 500 euros/mes
Municipi;Òdena;2012;gener-desembre;25;405.44;> 350 i <= 500 euros/mes
Municipi;Olèrdola;2012;gener-desembre;26;521.35;> 500 i <= 650 euros/mes
Municipi;Olesa de Bonesvalls;2012;gener-desembre;15;579.67;> 500 i <= 650 euros/mes
Municipi;Olesa de Montserrat;2012;gener-desembre;336;500.03;> 500 i <= 650 euros/mes
Municipi;Olivella;2012;gener-desembre;33;795.25;> 650 euros/mes
Municipi;Olot;2012;gener-desembre;922;375.18;> 350 i <= 500 euros/mes
Municipi;Òrrius;2012;gener-desembre;13;541.15;> 500 i <= 650 euros/mes
Municipi;Palafolls;2012;gener-desembre;76;462.27;> 350 i <= 500 euros/mes
Municipi;Palafrugell;2012;gener-desembre;295;452.74;> 350 i <= 500 euros/mes
Municipi;Palamós;2012;gener-desembre;238;487.1;> 350 i <= 500 euros/mes
Municipi;Palau d'Anglesola;2012;gener-desembre;14;394.08;> 350 i <= 500 euros/mes
Municipi;Palau-saverdera;2012;gener-desembre;11;558.64;> 500 i <= 650 euros/mes
Municipi;Palau-solità i Plegamans;2012;gener-desembre;179;580.68;> 500 i <= 650 euros/mes
Municipi;Pallaresos;2012;gener-desembre;24;481.21;> 350 i <= 500 euros/mes
Municipi;Pallejà;2012;gener-desembre;66;603.09;> 500 i <= 650 euros/mes
Municipi;Palma de Cervelló;2012;gener-desembre;67;564.03;> 500 i <= 650 euros/mes
Municipi;Pals;2012;gener-desembre;14;536.43;> 500 i <= 650 euros/mes
Municipi;Papiol;2012;gener-desembre;51;554.31;> 500 i <= 650 euros/mes
Municipi;Parets del Vallès;2012;gener-desembre;251;576.36;> 500 i <= 650 euros/mes
Municipi;Perafort;2012;gener-desembre;11;435.45;> 350 i <= 500 euros/mes
Municipi;Peralada;2012;gener-desembre;54;494.67;> 350 i <= 500 euros/mes
Municipi;Perelló;2012;gener-desembre;7;261.31;<= 350 euros/mes
Municipi;Piera;2012;gener-desembre;130;473.0;> 350 i <= 500 euros/mes
Municipi;Pineda de Mar;2012;gener-desembre;714;477.15;> 350 i <= 500 euros/mes
Municipi;Pla de Santa Maria;2012;gener-desembre;26;412.07;> 350 i <= 500 euros/mes
Municipi;Pla del Penedès;2012;gener-desembre;26;349.04;<= 350 euros/mes
Municipi;Planes d'Hostoles;2012;gener-desembre;20;392.25;> 350 i <= 500 euros/mes
Municipi;Pobla de Claramunt;2012;gener-desembre;20;398.45;> 350 i <= 500 euros/mes
Municipi;Pobla de Lillet;2012;gener-desembre;13;296.76;<= 350 euros/mes
Municipi;Pobla de Mafumet;2012;gener-desembre;97;402.59;> 350 i <= 500 euros/mes
Municipi;Pobla de Montornès;2012;gener-desembre;28;489.82;> 350 i <= 500 euros/mes
Municipi;Pobla de Segur;2012;gener-desembre;18;331.94;<= 350 euros/mes
Municipi;Polinyà;2012;gener-desembre;80;553.39;> 500 i <= 650 euros/mes
Municipi;Pont de Molins;2012;gener-desembre;7;475.0;> 350 i <= 500 euros/mes
Municipi;Pont de Suert;2012;gener-desembre;21;347.38;<= 350 euros/mes
Municipi;Pont de Vilomara i Rocafort;2012;gener-desembre;74;377.94;> 350 i <= 500 euros/mes
Municipi;Ponts;2012;gener-desembre;22;293.95;<= 350 euros/mes
Municipi;Porqueres;2012;gener-desembre;41;562.48;> 500 i <= 650 euros/mes
Municipi;Port de la Selva;2012;gener-desembre;25;447.13;> 350 i <= 500 euros/mes
Municipi;Portbou;2012;gener-desembre;6;358.33;> 350 i <= 500 euros/mes
Municipi;Prat de Llobregat;2012;gener-desembre;661;603.45;> 500 i <= 650 euros/mes
Municipi;Prats de Lluçanès;2012;gener-desembre;26;366.92;> 350 i <= 500 euros/mes
Municipi;Prats de Rei;2012;gener-desembre;10;280.29;<= 350 euros/mes
Municipi;Premià de Dalt;2012;gener-desembre;174;711.39;> 650 euros/mes
Municipi;Premià de Mar;2012;gener-desembre;705;625.05;> 500 i <= 650 euros/mes
Municipi;Preses;2012;gener-desembre;41;302.31;<= 350 euros/mes
Municipi;Puigcerdà;2012;gener-desembre;195;465.58;> 350 i <= 500 euros/mes
Municipi;Puigdàlber;2012;gener-desembre;11;711.64;> 650 euros/mes
Municipi;Puigpelat;2012;gener-desembre;11;425.36;> 350 i <= 500 euros/mes
Municipi;Puig-reig;2012;gener-desembre;38;356.17;> 350 i <= 500 euros/mes
Municipi;Quart;2012;gener-desembre;38;564.08;> 500 i <= 650 euros/mes
Municipi;Rajadell;2012;gener-desembre;13;285.0;<= 350 euros/mes
Municipi;Reus;2012;gener-desembre;2657;404.15;> 350 i <= 500 euros/mes
Municipi;Rialp;2012;gener-desembre;11;347.73;<= 350 euros/mes
Municipi;Riba-roja d'Ebre;2012;gener-desembre;6;350.0;<= 350 euros/mes
Municipi;Ribera d'Urgellet;2012;gener-desembre;13;350.0;<= 350 euros/mes
Municipi;Ribes de Freser;2012;gener-desembre;22;340.81;<= 350 euros/mes
Municipi;Riells i Viabrea;2012;gener-desembre;22;557.5;> 500 i <= 650 euros/mes
Municipi;Riera de Gaià;2012;gener-desembre;24;451.28;> 350 i <= 500 euros/mes
Municipi;Ripoll;2012;gener-desembre;165;359.47;> 350 i <= 500 euros/mes
Municipi;Ripollet;2012;gener-desembre;500;562.49;> 500 i <= 650 euros/mes
Municipi;Riudarenes;2012;gener-desembre;14;461.07;> 350 i <= 500 euros/mes
Municipi;Riudecanyes;2012;gener-desembre;12;540.0;> 500 i <= 650 euros/mes
Municipi;Riudellots de la Selva;2012;gener-desembre;18;499.17;> 350 i <= 500 euros/mes
Municipi;Riudoms;2012;gener-desembre;94;466.55;> 350 i <= 500 euros/mes
Municipi;Roca del Vallès;2012;gener-desembre;98;596.32;> 500 i <= 650 euros/mes
Municipi;Roda de Berà;2012;gener-desembre;100;475.67;> 350 i <= 500 euros/mes
Municipi;Roda de Ter;2012;gener-desembre;90;383.34;> 350 i <= 500 euros/mes
Municipi;Rodonyà;2012;gener-desembre;6;275.0;<= 350 euros/mes
Municipi;Roquetes;2012;gener-desembre;112;340.44;<= 350 euros/mes
Municipi;Roses;2012;gener-desembre;421;446.04;> 350 i <= 500 euros/mes
Municipi;Rosselló;2012;gener-desembre;10;408.5;> 350 i <= 500 euros/mes
Municipi;Rubí;2012;gener-desembre;1205;544.66;> 500 i <= 650 euros/mes
Municipi;Sabadell;2012;gener-desembre;3846;533.11;> 500 i <= 650 euros/mes
Municipi;Sallent;2012;gener-desembre;68;343.79;<= 350 euros/mes
Municipi;Salou;2012;gener-desembre;470;472.3;> 350 i <= 500 euros/mes
Municipi;Salt;2012;gener-desembre;620;431.88;> 350 i <= 500 euros/mes
Municipi;Sant Adrià de Besòs;2012;gener-desembre;381;616.85;> 500 i <= 650 euros/mes
Municipi;Sant Andreu de la Barca;2012;gener-desembre;300;576.78;> 500 i <= 650 euros/mes
Municipi;Sant Andreu de Llavaneres;2012;gener-desembre;191;674.77;> 650 euros/mes
Municipi;Sant Antoni de Vilamajor;2012;gener-desembre;112;558.09;> 500 i <= 650 euros/mes
Municipi;Sant Bartomeu del Grau;2012;gener-desembre;8;330.63;<= 350 euros/mes
Municipi;Sant Boi de Llobregat;2012;gener-desembre;1067;586.3;> 500 i <= 650 euros/mes
Municipi;Ràpita;2012;gener-desembre;164;313.04;<= 350 euros/mes
Municipi;Sant Cebrià de Vallalta;2012;gener-desembre;42;657.74;> 650 euros/mes
Municipi;Sant Celoni;2012;gener-desembre;311;447.36;> 350 i <= 500 euros/mes
Municipi;Sant Climent de Llobregat;2012;gener-desembre;37;599.05;> 500 i <= 650 euros/mes
Municipi;Sant Climent Sescebes;2012;gener-desembre;16;400.63;> 350 i <= 500 euros/mes
Municipi;Sant Cugat del Vallès;2012;gener-desembre;1540;855.0;> 650 euros/mes
Municipi;Sant Cugat Sesgarrigues;2012;gener-desembre;7;480.71;> 350 i <= 500 euros/mes
Municipi;Sant Esteve de Palautordera;2012;gener-desembre;57;535.14;> 500 i <= 650 euros/mes
Municipi;Sant Esteve Sesrovires;2012;gener-desembre;97;701.04;> 650 euros/mes
Municipi;Sant Feliu de Codines;2012;gener-desembre;143;421.37;> 350 i <= 500 euros/mes
Municipi;Sant Feliu de Guíxols;2012;gener-desembre;376;446.83;> 350 i <= 500 euros/mes
Municipi;Sant Feliu de Llobregat;2012;gener-desembre;619;612.6;> 500 i <= 650 euros/mes
Municipi;Sant Feliu de Pallerols;2012;gener-desembre;24;375.63;> 350 i <= 500 euros/mes
Municipi;Sant Feliu Sasserra;2012;gener-desembre;6;310.0;<= 350 euros/mes
Municipi;Sant Fost de Campsentelles;2012;gener-desembre;72;676.23;> 650 euros/mes
Municipi;Sant Fruitós de Bages;2012;gener-desembre;74;447.64;> 350 i <= 500 euros/mes
Municipi;Sant Gregori;2012;gener-desembre;47;491.06;> 350 i <= 500 euros/mes
Municipi;Sant Guim de Freixenet;2012;gener-desembre;10;256.33;<= 350 euros/mes
Municipi;Sant Hilari Sacalm;2012;gener-desembre;96;331.7;<= 350 euros/mes
Municipi;Sant Hipòlit de Voltregà;2012;gener-desembre;27;340.44;<= 350 euros/mes
Municipi;Sant Iscle de Vallalta;2012;gener-desembre;18;531.94;> 500 i <= 650 euros/mes
Municipi;Sant Jaume de Llierca;2012;gener-desembre;13;362.69;> 350 i <= 500 euros/mes
Municipi;Sant Jaume dels Domenys;2012;gener-desembre;23;462.43;> 350 i <= 500 euros/mes
Municipi;Sant Jaume d'Enveja;2012;gener-desembre;12;302.5;<= 350 euros/mes
Municipi;Sant Joan de les Abadesses;2012;gener-desembre;49;267.78;<= 350 euros/mes
Municipi;Sant Joan de Vilatorrada;2012;gener-desembre;166;405.3;> 350 i <= 500 euros/mes
Municipi;Sant Joan Despí;2012;gener-desembre;406;686.15;> 650 euros/mes
Municipi;Sant Joan les Fonts;2012;gener-desembre;47;319.95;<= 350 euros/mes
Municipi;Sant Julià de Ramis;2012;gener-desembre;46;553.54;> 500 i <= 650 euros/mes
Municipi;Sant Julià de Vilatorta;2012;gener-desembre;46;391.16;> 350 i <= 500 euros/mes
Municipi;Sant Just Desvern;2012;gener-desembre;482;695.59;> 650 euros/mes
Municipi;Sant Llorenç de Morunys;2012;gener-desembre;7;242.14;<= 350 euros/mes
Municipi;Sant Llorenç d'Hortons;2012;gener-desembre;36;458.36;> 350 i <= 500 euros/mes
Municipi;Sant Llorenç Savall;2012;gener-desembre;56;398.0;> 350 i <= 500 euros/mes
Municipi;Sant Martí de Centelles;2012;gener-desembre;30;421.33;> 350 i <= 500 euros/mes
Municipi;Sant Martí de Llémena;2012;gener-desembre;11;502.27;> 500 i <= 650 euros/mes
Municipi;Sant Martí Sarroca;2012;gener-desembre;28;448.39;> 350 i <= 500 euros/mes
Municipi;Sant Pere de Ribes;2012;gener-desembre;371;591.64;> 500 i <= 650 euros/mes
Municipi;Sant Pere de Riudebitlles;2012;gener-desembre;20;469.5;> 350 i <= 500 euros/mes
Municipi;Sant Pere de Torelló;2012;gener-desembre;20;394.25;> 350 i <= 500 euros/mes
Municipi;Sant Pere de Vilamajor;2012;gener-desembre;30;656.26;> 650 euros/mes
Municipi;Sant Pere Pescador;2012;gener-desembre;58;391.92;> 350 i <= 500 euros/mes
Municipi;Sant Pol de Mar;2012;gener-desembre;91;597.93;> 500 i <= 650 euros/mes
Municipi;Sant Quintí de Mediona;2012;gener-desembre;23;347.22;<= 350 euros/mes
Municipi;Sant Quirze de Besora;2012;gener-desembre;31;319.76;<= 350 euros/mes
Municipi;Sant Quirze del Vallès;2012;gener-desembre;165;641.78;> 500 i <= 650 euros/mes
Municipi;Sant Sadurní d'Anoia;2012;gener-desembre;233;459.97;> 350 i <= 500 euros/mes
Municipi;Sant Salvador de Guardiola;2012;gener-desembre;20;416.25;> 350 i <= 500 euros/mes
Municipi;Sant Vicenç de Castellet;2012;gener-desembre;219;358.4;> 350 i <= 500 euros/mes
Municipi;Sant Vicenç de Montalt;2012;gener-desembre;81;1006.52;> 650 euros/mes
Municipi;Sant Vicenç de Torelló;2012;gener-desembre;21;319.23;<= 350 euros/mes
Municipi;Sant Vicenç dels Horts;2012;gener-desembre;315;588.33;> 500 i <= 650 euros/mes
Municipi;Santa Bàrbara;2012;gener-desembre;25;312.84;<= 350 euros/mes
Municipi;Santa Coloma de Cervelló;2012;gener-desembre;84;674.61;> 650 euros/mes
Municipi;Santa Coloma de Farners;2012;gener-desembre;270;392.01;> 350 i <= 500 euros/mes
Municipi;Santa Coloma de Gramenet;2012;gener-desembre;1874;528.22;> 500 i <= 650 euros/mes
Municipi;Santa Coloma de Queralt;2012;gener-desembre;19;445.81;> 350 i <= 500 euros/mes
Municipi;Santa Cristina d'Aro;2012;gener-desembre;68;456.31;> 350 i <= 500 euros/mes
Municipi;Santa Eugènia de Berga;2012;gener-desembre;55;411.23;> 350 i <= 500 euros/mes
Municipi;Santa Eulàlia de Riuprimer;2012;gener-desembre;21;482.0;> 350 i <= 500 euros/mes
Municipi;Santa Eulàlia de Ronçana;2012;gener-desembre;52;627.73;> 500 i <= 650 euros/mes
Municipi;Santa Llogaia d'Àlguema;2012;gener-desembre;9;490.0;> 350 i <= 500 euros/mes
Municipi;Santa Margarida de Montbui;2012;gener-desembre;97;340.03;<= 350 euros/mes
Municipi;Santa Margarida i els Monjos;2012;gener-desembre;131;400.94;> 350 i <= 500 euros/mes
Municipi;Santa Maria de Martorelles;2012;gener-desembre;14;630.75;> 500 i <= 650 euros/mes
Municipi;Santa Maria de Palautordera;2012;gener-desembre;102;535.92;> 500 i <= 650 euros/mes
Municipi;Santa Maria d'Oló;2012;gener-desembre;6;392.23;> 350 i <= 500 euros/mes
Municipi;Santa Oliva;2012;gener-desembre;20;510.5;> 500 i <= 650 euros/mes
Municipi;Santa Pau;2012;gener-desembre;10;461.5;> 350 i <= 500 euros/mes
Municipi;Santa Perpètua de Mogoda;2012;gener-desembre;212;563.07;> 500 i <= 650 euros/mes
Municipi;Santa Susanna;2012;gener-desembre;29;595.87;> 500 i <= 650 euros/mes
Municipi;Santpedor;2012;gener-desembre;139;457.02;> 350 i <= 500 euros/mes
Municipi;Sarral;2012;gener-desembre;11;281.82;<= 350 euros/mes
Municipi;Sarrià de Ter;2012;gener-desembre;72;552.22;> 500 i <= 650 euros/mes
Municipi;Saus;2012;gener-desembre;8;487.5;> 350 i <= 500 euros/mes
Municipi;Secuita;2012;gener-desembre;22;458.97;> 350 i <= 500 euros/mes
Municipi;Selva del Camp;2012;gener-desembre;55;459.58;> 350 i <= 500 euros/mes
Municipi;Sénia;2012;gener-desembre;18;301.83;<= 350 euros/mes
Municipi;Sentmenat;2012;gener-desembre;258;420.64;> 350 i <= 500 euros/mes
Municipi;Serinyà;2012;gener-desembre;9;477.78;> 350 i <= 500 euros/mes
Municipi;Seròs;2012;gener-desembre;7;363.03;> 350 i <= 500 euros/mes
Municipi;Seu d'Urgell;2012;gener-desembre;325;379.21;> 350 i <= 500 euros/mes
Municipi;Seva;2012;gener-desembre;34;547.06;> 500 i <= 650 euros/mes
Municipi;Sils;2012;gener-desembre;70;521.67;> 500 i <= 650 euros/mes
Municipi;Sitges;2012;gener-desembre;615;795.38;> 650 euros/mes
Municipi;Solsona;2012;gener-desembre;143;320.86;<= 350 euros/mes
Municipi;Soriguera;2012;gener-desembre;6;434.17;> 350 i <= 500 euros/mes
Municipi;Sort;2012;gener-desembre;74;363.22;> 350 i <= 500 euros/mes
Municipi;Soses;2012;gener-desembre;9;293.33;<= 350 euros/mes
Municipi;Subirats;2012;gener-desembre;13;545.0;> 500 i <= 650 euros/mes
Municipi;Súria;2012;gener-desembre;49;339.79;<= 350 euros/mes
Municipi;Taradell;2012;gener-desembre;130;412.49;> 350 i <= 500 euros/mes
Municipi;Tarragona;2012;gener-desembre;3992;469.6;> 350 i <= 500 euros/mes
Municipi;Tàrrega;2012;gener-desembre;251;332.94;<= 350 euros/mes
Municipi;Teià;2012;gener-desembre;89;777.2;> 650 euros/mes
Municipi;Terrassa;2012;gener-desembre;4456;486.03;> 350 i <= 500 euros/mes
Municipi;Tiana;2012;gener-desembre;90;785.92;> 650 euros/mes
Municipi;Tivissa;2012;gener-desembre;7;266.43;<= 350 euros/mes
Municipi;Tona;2012;gener-desembre;130;447.48;> 350 i <= 500 euros/mes
Municipi;Torà;2012;gener-desembre;15;355.47;> 350 i <= 500 euros/mes
Municipi;Tordera;2012;gener-desembre;227;416.68;> 350 i <= 500 euros/mes
Municipi;Torelló;2012;gener-desembre;272;364.08;> 350 i <= 500 euros/mes
Municipi;Torre de Claramunt;2012;gener-desembre;27;496.67;> 350 i <= 500 euros/mes
Municipi;Torre de l'Espanyol;2012;gener-desembre;8;222.92;<= 350 euros/mes
Municipi;Torredembarra;2012;gener-desembre;371;441.44;> 350 i <= 500 euros/mes
Municipi;Torrefarrera;2012;gener-desembre;56;459.82;> 350 i <= 500 euros/mes
Municipi;Torregrossa;2012;gener-desembre;20;281.22;<= 350 euros/mes
Municipi;Torrelavit;2012;gener-desembre;10;447.5;> 350 i <= 500 euros/mes
Municipi;Torrelles de Foix;2012;gener-desembre;22;410.45;> 350 i <= 500 euros/mes
Municipi;Torrelles de Llobregat;2012;gener-desembre;78;626.56;> 500 i <= 650 euros/mes
Municipi;Torroella de Fluvià;2012;gener-desembre;15;529.0;> 500 i <= 650 euros/mes
Municipi;Torroella de Montgrí;2012;gener-desembre;152;513.21;> 500 i <= 650 euros/mes
Municipi;Tortellà;2012;gener-desembre;7;371.43;> 350 i <= 500 euros/mes
Municipi;Tortosa;2012;gener-desembre;727;341.53;<= 350 euros/mes
Municipi;Tossa de Mar;2012;gener-desembre;55;502.04;> 500 i <= 650 euros/mes
Municipi;Tremp;2012;gener-desembre;87;307.48;<= 350 euros/mes
Municipi;Ullà;2012;gener-desembre;11;491.05;> 350 i <= 500 euros/mes
Municipi;Ullastrell;2012;gener-desembre;9;600.0;> 500 i <= 650 euros/mes
Municipi;Ulldecona;2012;gener-desembre;37;275.41;<= 350 euros/mes
Municipi;Vacarisses;2012;gener-desembre;57;582.49;> 500 i <= 650 euros/mes
Municipi;Vall de Bianya;2012;gener-desembre;13;466.15;> 350 i <= 500 euros/mes
Municipi;Vall d'en Bas;2012;gener-desembre;34;469.24;> 350 i <= 500 euros/mes
Municipi;Vallbona d'Anoia;2012;gener-desembre;9;421.56;> 350 i <= 500 euros/mes
Municipi;Vallfogona de Balaguer;2012;gener-desembre;15;367.67;> 350 i <= 500 euros/mes
Municipi;Vallgorguina;2012;gener-desembre;16;598.13;> 500 i <= 650 euros/mes
Municipi;Vallirana;2012;gener-desembre;206;631.3;> 500 i <= 650 euros/mes
Municipi;Vallmoll;2012;gener-desembre;15;433.33;> 350 i <= 500 euros/mes
Municipi;Vallromanes;2012;gener-desembre;32;784.03;> 650 euros/mes
Municipi;Valls;2012;gener-desembre;473;387.35;> 350 i <= 500 euros/mes
Municipi;Vandellòs i l'Hospitalet de l'Infant;2012;gener-desembre;32;458.59;> 350 i <= 500 euros/mes
Municipi;Vendrell;2012;gener-desembre;547;428.37;> 350 i <= 500 euros/mes
Municipi;Ventalló;2012;gener-desembre;10;494.0;> 350 i <= 500 euros/mes
Municipi;Verges;2012;gener-desembre;10;536.0;> 500 i <= 650 euros/mes
Municipi;Vic;2012;gener-desembre;1320;444.84;> 350 i <= 500 euros/mes
Municipi;Vidreres;2012;gener-desembre;62;522.08;> 500 i <= 650 euros/mes
Municipi;Vielha e Mijaran;2012;gener-desembre;66;488.78;> 350 i <= 500 euros/mes
Municipi;Vilabertran;2012;gener-desembre;14;493.93;> 350 i <= 500 euros/mes
Municipi;Vilablareix;2012;gener-desembre;12;580.0;> 500 i <= 650 euros/mes
Municipi;Viladecans;2012;gener-desembre;684;629.29;> 500 i <= 650 euros/mes
Municipi;Viladecavalls;2012;gener-desembre;55;646.62;> 500 i <= 650 euros/mes
Municipi;Vilademuls;2012;gener-desembre;10;575.0;> 500 i <= 650 euros/mes
Municipi;Viladrau;2012;gener-desembre;13;599.62;> 500 i <= 650 euros/mes
Municipi;Vilafant;2012;gener-desembre;56;549.59;> 500 i <= 650 euros/mes
Municipi;Vilafranca del Penedès;2012;gener-desembre;873;439.39;> 350 i <= 500 euros/mes
Municipi;Vilagrassa;2012;gener-desembre;6;355.83;> 350 i <= 500 euros/mes
Municipi;Vilajuïga;2012;gener-desembre;20;374.94;> 350 i <= 500 euros/mes
Municipi;Vilalba Sasserra;2012;gener-desembre;9;494.44;> 350 i <= 500 euros/mes
Municipi;Vilallonga del Camp;2012;gener-desembre;68;401.69;> 350 i <= 500 euros/mes
Municipi;Vilamalla;2012;gener-desembre;7;503.57;> 500 i <= 650 euros/mes
Municipi;Vilanova de la Barca;2012;gener-desembre;6;409.17;> 350 i <= 500 euros/mes
Municipi;Vilanova de Segrià;2012;gener-desembre;17;351.18;> 350 i <= 500 euros/mes
Municipi;Vilanova del Camí;2012;gener-desembre;134;346.32;<= 350 euros/mes
Municipi;Vilanova del Vallès;2012;gener-desembre;67;711.72;> 650 euros/mes
Municipi;Vilanova i la Geltrú;2012;gener-desembre;1111;531.44;> 500 i <= 650 euros/mes
Municipi;Vila-rodona;2012;gener-desembre;17;392.35;> 350 i <= 500 euros/mes
Municipi;Vila-sacra;2012;gener-desembre;11;340.0;<= 350 euros/mes
Municipi;Vila-seca;2012;gener-desembre;403;456.47;> 350 i <= 500 euros/mes
Municipi;Vilassar de Dalt;2012;gener-desembre;135;688.37;> 650 euros/mes
Municipi;Vilassar de Mar;2012;gener-desembre;399;716.0;> 650 euros/mes
Municipi;Vilobí del Penedès;2012;gener-desembre;6;616.67;> 500 i <= 650 euros/mes
Municipi;Vilobí d'Onyar;2012;gener-desembre;42;524.01;> 500 i <= 650 euros/mes
Municipi;Vimbodí i Poblet;2012;gener-desembre;7;332.14;<= 350 euros/mes
Municipi;Vinyols i els Arcs;2012;gener-desembre;22;435.18;> 350 i <= 500 euros/mes
Municipi;Xerta;2012;gener-desembre;9;235.0;<= 350 euros/mes
Municipi;Abrera;2012;gener-desembre;255;491.97;> 350 i <= 500 euros/mes
Municipi;Agramunt;2012;gener-desembre;39;343.43;<= 350 euros/mes
Municipi;Agullana;2012;gener-desembre;11;506.82;> 500 i <= 650 euros/mes
Municipi;Aldea;2011;gener-desembre;35;337.91;<= 350 euros/mes
Municipi;Alella;2011;gener-desembre;99;860.31;> 650 euros/mes
Municipi;Alfarràs;2011;gener-desembre;13;290.38;<= 350 euros/mes
Municipi;Alforja;2011;gener-desembre;13;388.85;> 350 i <= 500 euros/mes
Municipi;Alguaire;2011;gener-desembre;16;365.0;> 350 i <= 500 euros/mes
Municipi;Almacelles;2011;gener-desembre;52;320.44;<= 350 euros/mes
Municipi;Almenar;2011;gener-desembre;12;361.0;> 350 i <= 500 euros/mes
Municipi;Alp;2011;gener-desembre;24;484.79;> 350 i <= 500 euros/mes
Municipi;Alpicat;2011;gener-desembre;15;588.4;> 500 i <= 650 euros/mes
Municipi;Altafulla;2011;gener-desembre;91;539.67;> 500 i <= 650 euros/mes
Municipi;Amer;2011;gener-desembre;6;462.5;> 350 i <= 500 euros/mes
Municipi;Ametlla de Mar;2011;gener-desembre;63;432.06;> 350 i <= 500 euros/mes
Municipi;Ametlla del Vallès;2011;gener-desembre;61;835.02;> 650 euros/mes
Municipi;Ampolla;2011;gener-desembre;40;423.98;> 350 i <= 500 euros/mes
Municipi;Amposta;2011;gener-desembre;212;357.63;> 350 i <= 500 euros/mes
Municipi;Anglès;2011;gener-desembre;43;412.7;> 350 i <= 500 euros/mes
Municipi;Anglesola;2011;gener-desembre;7;419.29;> 350 i <= 500 euros/mes
Municipi;Arboç;2011;gener-desembre;54;424.0;> 350 i <= 500 euros/mes
Municipi;Arbúcies;2011;gener-desembre;159;380.95;> 350 i <= 500 euros/mes
